"TransactionNo","LogSalePrice","SalePrice","DateOfSale","NumberOfBedrooms","NumberOfBathrooms","NumberOfFloors","LivingSpace","TotalArea","AboveGroundFloor","ConstructionYear","RenovationYear","BasementSize","WaterfronView","View","ZipCode","RenovationFlag","WaterfrontView","SeattleFlag","DaysSinceSale","SaleYear","SaleMonth","condition","grade"
"8976",3303990380,13.7871110834426,972000,"20141204T000000","4","3.25","2",4010,13797,4010,2003,0,0,0,"0",98059,"No","0","No",822,2014,12,3,11
"8977",3303990410,13.9108207377686,1100000,"20141111T000000","5","3.25","2",4010,12110,4010,2003,0,0,0,"0",98059,"No","0","No",845,2014,11,3,11
"8978",3304030140,12.9574887342141,424000,"20150416T000000","4","2.5","2",2650,8685,2650,2006,0,0,0,"0",98001,"No","0","No",689,2015,4,3,9
"8979",3304030220,13.0815413828841,480000,"20150421T000000","4","2.5","2",2940,9172,2940,2006,0,0,0,"0",98001,"No","0","No",684,2015,4,3,9
"8980",3304040020,12.8360137501863,375500,"20141226T000000","4","2.5","2",2301,6452,2301,2010,0,0,0,"0",98001,"No","0","No",800,2014,12,3,9
"8981",3304040130,12.8370784295523,375900,"20150212T000000","3","2","1",1824,7120,1824,2010,0,0,0,"0",98001,"No","0","No",752,2015,2,3,9
"8982",3304300080,13.2844822268808,588000,"20150330T000000","4","2.5","2",3060,7710,3060,2009,0,0,0,"0",98059,"No","0","No",706,2015,3,3,9
"8983",3304300210,13.2568942703619,572000,"20150327T000000","4","2.75","2",2700,7992,2700,2012,0,0,0,"0",98059,"No","0","No",709,2015,3,3,9
"8984",3304300300,13.27069717191,579950,"20150507T000000","4","2.75","2",2460,8643,2460,2011,0,0,0,"0",98059,"No","0","No",668,2015,5,3,9
"8985",3304300380,13.3046849341983,6e+05,"20150108T000000","5","2.75","2",3380,8179,3380,2011,0,0,0,"0",98059,"No","0","No",787,2015,1,3,9
"8986",3304700130,14.3808243670143,1760000,"20150128T000000","4","4","2",3860,67953,3860,1927,0,0,0,"2",98177,"No","0","Yes",767,2015,1,4,12
"8987",3305100210,13.6231386653168,825000,"20141021T000000","5","3","2",3070,8474,3070,2011,0,0,0,"0",98033,"No","0","No",866,2014,10,3,9
"8988",3305100230,13.6170596192404,820000,"20140618T000000","4","2.5","2",3170,8523,3170,2008,0,0,0,"0",98033,"No","0","No",991,2014,6,3,9
"8989",3306200010,12.2548628096996,210000,"20140605T000000","4","1.5","1",1920,10403,1370,1959,0,550,0,"0",98023,"No","0","No",1004,2014,6,3,7
"8990",3306200230,11.8981878657609,147000,"20150303T000000","3","1.5","1",1480,9606,1100,1964,0,380,0,"0",98023,"No","0","No",733,2015,3,4,7
"8991",3306200240,12.2922503417712,218000,"20141125T000000","4","1","1",1640,10455,950,1963,0,690,0,"0",98023,"No","0","No",831,2014,11,3,7
"8992",3306300630,12.2643415536542,212000,"20140924T000000","3","1.75","1",1100,9750,1100,1967,0,0,0,"0",98023,"No","0","No",893,2014,9,4,6
"8993",3307700150,13.7642172635767,950000,"20150413T000000","3","1","1",1720,9830,1720,1946,0,0,0,"0",98040,"No","0","No",692,2015,4,4,7
"8994",3307700405,13.2829504420523,587100,"20140723T000000","2","1","1",1190,6967,1190,1946,0,0,0,"0",98040,"No","0","No",956,2014,7,3,7
"8995",3308010040,12.6915804613119,325000,"20140925T000000","4","2.25","1",2130,8499,1600,1975,0,530,0,"0",98030,"No","0","No",892,2014,9,4,7
"8996",3308030060,12.8609986132699,385000,"20140619T000000","3","1.75","1",2310,11200,1630,1978,0,680,0,"0",98030,"No","0","No",990,2014,6,4,8
"8997",3308030100,13.0497926845695,465000,"20140925T000000","4","2.5","1",3050,32450,1550,1983,0,1500,0,"0",98030,"No","0","No",892,2014,9,4,8
"8998",3313600077,12.1281111040605,185000,"20140919T000000","3","1","1",1320,7155,1320,1961,0,0,0,"0",98002,"No","0","No",898,2014,9,4,6
"8999",3313600266,12.1547793511426,190000,"20150213T000000","3","1","1",1180,8775,1180,1966,0,0,0,"0",98002,"No","0","No",751,2015,2,3,7
"9000",3313600340,12.1172414318236,183000,"20140616T000000","3","1.75","1",1070,8100,1070,1957,0,0,0,"0",98002,"No","0","No",993,2014,6,4,6
"9001",3316500200,13.325304221401,612500,"20141009T000000","4","2","1",1690,35346,1690,1967,0,0,0,"0",98008,"No","0","No",878,2014,10,3,7
"9002",3317010130,12.3715870840077,236000,"20150317T000000","3","1.75","1",1090,7647,1090,1994,0,0,0,"0",98003,"No","0","No",719,2015,3,3,7
"9003",3317500030,13.9016882542053,1090000,"20150316T000000","3","2.5","1",3630,11019,2150,1972,0,1480,0,"0",98040,"No","0","No",720,2015,3,4,9
"9004",3317500070,13.9465388203707,1140000,"20150408T000000","4","2.75","1",3840,10004,2110,1963,0,1730,0,"2",98040,"No","0","No",697,2015,4,4,9
"9005",3317500100,13.8135085552936,998000,"20150220T000000","5","3.5","2",3760,10207,3150,1969,0,610,0,"0",98040,"No","0","No",744,2015,2,3,10
"9006",3319500299,12.6247829803884,304000,"20140806T000000","2","1.5","2",950,676,850,2003,0,100,0,"0",98144,"No","0","Yes",942,2014,8,3,7
"9007",3319500317,12.8479265317026,380000,"20140522T000000","2","2.5","2",1230,987,1060,2011,0,170,0,"0",98144,"No","0","Yes",1018,2014,5,3,7
"9008",3319500334,12.996800154429,441000,"20150327T000000","2","1","2",1290,1289,1030,2005,0,260,0,"0",98144,"No","0","Yes",709,2015,3,3,7
"9009",3319500385,12.8992198260901,4e+05,"20140616T000000","4","1.75","1",1580,5340,1130,1947,0,450,0,"0",98144,"No","0","Yes",993,2014,6,3,7
"9010",3319500628,12.7854882596374,356999,"20150212T000000","3","1.5","2",1010,1546,1010,1971,2014,0,0,"0",98144,"Yes","0","Yes",752,2015,2,3,8
"9011",3319500922,12.7512996960135,345000,"20150421T000000","2","1.5","2",830,920,830,2005,0,0,0,"0",98144,"No","0","Yes",684,2015,4,3,7
"9012",3320000212,12.8929502130765,397500,"20141006T000000","3","2.25","2",1350,980,1050,2007,0,300,0,"0",98144,"No","0","Yes",881,2014,10,3,8
"9013",3320000222,12.8700484487898,388500,"20140827T000000","3","2.25","2",1350,944,1050,2007,0,300,0,"0",98144,"No","0","Yes",921,2014,8,3,8
"9014",3320000810,12.8479265317026,380000,"20150224T000000","5","2","1",1680,3240,840,1906,0,840,0,"0",98144,"No","0","Yes",740,2015,2,3,5
"9015",3321049112,12.8476633391757,379900,"20150222T000000","4","2.5","2",3181,5831,3181,2014,0,0,0,"0",98003,"No","0","No",742,2015,2,3,8
"9016",3321069006,13.7156902226821,905000,"20141231T000000","3","2.5","2.5",3520,237402,3520,2004,0,0,0,"0",98092,"No","0","No",795,2014,12,3,9
"9017",3321079060,12.8426494746017,378000,"20141020T000000","3","1.75","1",2610,117176,1390,1981,0,1220,0,"0",98022,"No","0","No",867,2014,10,3,7
"9018",3322049005,13.6529916284665,850000,"20140930T000000","4","2.75","1",5440,239580,2720,1969,0,2720,0,"0",98001,"No","0","No",887,2014,9,2,9
"9019",3322049095,12.3883942023241,240000,"20150205T000000","3","1","1.5",1690,20063,1690,1913,0,0,0,"0",98001,"No","0","No",759,2015,2,4,7
"9020",3322049126,12.4722756863048,261000,"20140721T000000","4","1","1",1390,17739,1390,1958,0,0,0,"0",98003,"No","0","No",958,2014,7,3,7
"9021",3322049201,12.5245263766487,275000,"20140523T000000","4","1.5","2",1930,15531,1930,1979,0,0,0,"0",98003,"No","0","No",1017,2014,5,3,7
"9022",3323059027,12.6946526603488,326000,"20140528T000000","3","2.75","1",1720,28000,1720,1958,0,0,0,"0",98058,"No","0","No",1012,2014,5,4,7
"9026",3323069045,12.3630763943398,234000,"20141110T000000","3","1","1",1240,239144,1240,1921,1992,0,0,"0",98038,"Yes","0","No",846,2014,11,3,6
"9027",3323069084,13.3374747570213,620000,"20140909T000000","4","2.5","2",1840,220308,1840,2000,0,0,0,"0",98038,"No","0","No",908,2014,9,3,8
"9028",3323500010,13.9552725003394,1150000,"20150107T000000","3","2.5","1",2100,15120,2100,1953,0,0,0,"0",98004,"No","0","No",788,2015,1,4,8
"9029",3323500030,14.0545274584348,1270000,"20140604T000000","5","2.5","1",3200,17204,2160,1952,0,1040,0,"0",98004,"No","0","No",1005,2014,6,3,7
"9030",3324069058,13.3692234553359,640000,"20140828T000000","3","2.5","1",2790,31798,1650,1953,0,1140,0,"0",98027,"No","0","No",920,2014,8,5,8
"9031",3324069070,12.1807548375459,195000,"20140707T000000","2","1","1",1190,27007,1190,1910,0,0,0,"0",98027,"No","0","No",972,2014,7,4,5
"9032",3324069541,13.4516671245469,695000,"20140710T000000","4","3.5","2",3310,21050,2400,1992,0,910,0,"0",98027,"No","0","No",969,2014,7,5,9
"9033",3324079089,14.1081801719271,1340000,"20141121T000000","4","4","2",5050,202554,3260,2000,0,1790,0,"0",98027,"No","0","No",835,2014,11,3,10
"9034",3324079092,12.796633237315,361000,"20150427T000000","2","2.5","1",1320,48787,1320,2004,0,0,0,"0",98027,"No","0","No",678,2015,4,3,8
"9035",3325059177,13.6529916284665,850000,"20141105T000000","5","2.5","1",2800,11325,1400,1970,0,1400,0,"0",98005,"No","0","No",851,2014,11,4,8
"9036",3325069025,13.1223633774043,5e+05,"20150508T000000","3","1","1",2000,21780,1480,1978,0,520,0,"0",98074,"No","0","No",667,2015,5,3,8
"9037",3325069060,13.1421660047005,510000,"20140912T000000","3","1.75","1",1920,43560,1340,1962,0,580,0,"0",98074,"No","0","No",905,2014,9,4,7
"9038",3325069064,13.8643007221337,1050000,"20150326T000000","3","1","1",1860,44431,1860,1947,0,0,0,"0",98074,"No","0","No",710,2015,3,4,6
"9039",3325069129,13.1711535415738,525000,"20141216T000000","3","2.25","2",2100,40510,1320,1979,0,780,0,"0",98074,"No","0","No",810,2014,12,3,10
"9040",3326049077,13.3534750983677,630000,"20140728T000000","4","1.75","1",1770,12278,1350,1937,0,420,0,"0",98115,"No","0","Yes",951,2014,7,3,7
"9041",3326059191,12.9239124386805,410000,"20140616T000000","4","2","1",1580,9581,1580,1953,0,0,0,"0",98033,"No","0","No",993,2014,6,3,7
"9042",3326059238,13.1223633774043,5e+05,"20150506T000000","4","2.25","2",2050,7201,2050,1994,0,0,0,"0",98033,"No","0","No",669,2015,5,3,8
"9043",3326059253,13.610943392223,815000,"20150330T000000","4","2.5","2",3030,7187,3030,2005,0,0,0,"0",98033,"No","0","No",706,2015,3,3,9
"9044",3326059254,13.4870064909922,720000,"20141124T000000","3","2.5","2",3170,7187,3170,2005,0,0,0,"0",98033,"No","0","No",832,2014,11,3,9
"9045",3326069026,13.3046849341983,6e+05,"20150401T000000","3","1.75","1",2340,57499,2340,1988,0,0,0,"0",98053,"No","0","No",704,2015,4,3,8
"9046",3326079016,12.1547793511426,190000,"20150504T000000","2","1","1",710,1164794,710,1915,0,0,0,"0",98014,"No","0","No",671,2015,5,2,5
"9047",3327000070,12.1281111040605,185000,"20150420T000000","3","1.75","1",1500,7800,1500,1968,0,0,0,"0",98092,"No","0","No",685,2015,4,3,7
"9048",3327000090,12.2548628096996,210000,"20140612T000000","4","1.75","1",1200,7680,1200,1968,0,0,0,"0",98092,"No","0","No",997,2014,6,3,7
"9049",3327000140,12.3673407931263,235000,"20140617T000000","3","1.75","1",1190,7280,1190,1968,0,0,0,"0",98092,"No","0","No",992,2014,6,4,7
"9050",3327020290,12.6115377536383,3e+05,"20150220T000000","4","1.75","2",2200,7600,2200,1978,0,0,0,"0",98092,"No","0","No",744,2015,2,3,8
"9051",3327020400,12.5776327536808,289999,"20150423T000000","5","2.5","1",2180,8240,1220,1977,0,960,0,"0",98092,"No","0","No",682,2015,4,4,8
"9052",3327750020,12.757080058929,347000,"20140909T000000","3","1","1",940,9198,940,1968,0,0,0,"0",98052,"No","0","No",908,2014,9,3,7
"9053",3328500250,12.5602444592508,285000,"20140502T000000","4","2.5","2",2200,9397,2200,1987,0,0,0,"0",98001,"No","0","No",1038,2014,5,3,8
"9054",3329500060,12.6280670555895,305000,"20140728T000000","4","2.5","1",2250,9091,1340,1982,0,910,0,"0",98001,"No","0","No",951,2014,7,3,7
"9055",3329500730,12.3013828253345,220000,"20141111T000000","3","1.75","1",1290,8250,1290,1983,0,0,0,"0",98001,"No","0","No",845,2014,11,3,7
"9056",3329510200,12.6112043647371,299900,"20141124T000000","3","2.25","2",2100,8163,2100,1984,0,0,0,"0",98001,"No","0","No",832,2014,11,3,7
"9057",3329510850,12.5670632635365,286950,"20150306T000000","4","2.5","1",2080,9846,1240,1984,0,840,0,"0",98001,"No","0","No",730,2015,3,3,7
"9058",3329520170,12.4292161968444,250000,"20140521T000000","3","2","1",1170,7258,1170,1984,0,0,0,"0",98001,"No","0","No",1019,2014,5,3,7
"9059",3329520410,12.4090134895269,245000,"20140505T000000","3","1.75","1",1920,9306,1000,1984,0,920,0,"0",98001,"No","0","No",1035,2014,5,3,7
"9060",3329530030,12.51326318437,271920,"20150304T000000","3","2","1",1410,10248,1410,1985,0,0,0,"0",98001,"No","0","No",732,2015,3,3,7
"9061",3329530200,12.2307652581205,205000,"20140910T000000","3","2","1",1410,8384,1410,1985,0,0,0,"0",98001,"No","0","No",907,2014,9,3,7
"9062",3329530480,12.3925522124728,241000,"20140701T000000","3","2","1",1770,7000,1770,1986,0,0,0,"0",98001,"No","0","No",978,2014,7,3,7
"9063",3330500075,13.0497926845695,465000,"20150424T000000","3","1","1",930,3348,930,1926,0,0,0,"0",98118,"No","0","Yes",681,2015,4,4,6
"9064",3330500085,12.8103886123835,366000,"20140918T000000","2","1","1",1210,3090,860,1926,0,350,0,"0",98118,"No","0","Yes",899,2014,9,3,6
"9065",3330500335,12.6915804613119,325000,"20150422T000000","2","1","1",1010,6180,1010,1903,0,0,0,"0",98118,"No","0","Yes",683,2015,4,3,6
"9066",3330500345,12.3458345879053,230000,"20150420T000000","2","1","1",1280,4635,840,1917,0,440,0,"0",98118,"No","0","Yes",685,2015,4,3,6
"9067",3330500705,12.1934938633233,197500,"20140515T000000","3","1","1.5",980,3090,980,1903,0,0,0,"0",98118,"No","0","Yes",1025,2014,5,3,6
"9068",3330500875,12.8509640191264,381156,"20141226T000000","2","1","1",1320,3090,1320,1908,0,0,0,"0",98118,"No","0","Yes",800,2014,12,4,7
"9069",3330500920,12.7365538269546,339950,"20141030T000000","2","1","1",800,3090,800,1925,0,0,0,"0",98118,"No","0","Yes",857,2014,10,4,6
"9070",3330500925,12.461896336233,258305,"20150224T000000","2","1.5","1",750,2964,750,1919,0,0,0,"0",98118,"No","0","Yes",740,2015,2,5,5
"9071",3330501120,12.6760762747759,320000,"20150325T000000","3","1","1",960,6180,960,1910,0,0,0,"0",98118,"No","0","Yes",711,2015,3,4,6
"9072",3330501545,12.7068479334427,330000,"20141201T000000","2","1","1",950,3090,950,1909,0,0,0,"0",98118,"No","0","Yes",825,2014,12,4,6
"9073",3330501645,12.4684369099977,260000,"20150223T000000","3","1","1",1150,3090,1150,1910,0,0,0,"0",98118,"No","0","Yes",741,2015,2,3,6
"9074",3330501975,13.0710700830168,475000,"20141117T000000","5","2","2",2040,6180,2040,1908,0,0,0,"0",98118,"No","0","Yes",839,2014,11,4,7
"9075",3331000035,13.1123130415508,495000,"20140527T000000","3","2.5","3",1750,1548,1750,2013,0,0,0,"0",98118,"No","0","Yes",1013,2014,5,3,9
"9076",3331000070,13.507625778195,735000,"20140606T000000","4","2.5","2",2820,6180,2050,2013,0,770,0,"0",98118,"No","0","Yes",1003,2014,6,3,9
"9077",3331000220,12.5425448821514,280000,"20140814T000000","4","1.5","1",1940,6386,1140,1954,0,800,0,"0",98118,"No","0","Yes",934,2014,8,3,7
"9078",3331000455,12.3458345879053,230000,"20150217T000000","3","1","1.5",1000,4000,1000,1915,0,0,0,"0",98118,"No","0","Yes",747,2015,2,4,6
"9079",3331001115,12.6081988523728,299000,"20140728T000000","3","2.5","2",1590,3121,1590,1994,0,0,0,"0",98118,"No","0","Yes",951,2014,7,3,7
"9080",3331001165,12.6280670555895,305000,"20140926T000000","3","1","1",820,5150,820,1918,0,0,0,"0",98118,"No","0","Yes",891,2014,9,5,6
"9081",3331001285,12.1007121298723,180000,"20150108T000000","3","1","1.5",1020,5500,1020,1961,0,0,0,"0",98118,"No","0","Yes",787,2015,1,3,7
"9082",3331001765,12.7218858108072,335000,"20140923T000000","3","1","1.5",2130,3825,2130,1917,0,0,0,"0",98118,"No","0","Yes",894,2014,9,3,7
"9083",3331001910,12.6507584667916,312000,"20140818T000000","2","1","1",1170,5150,980,1907,0,190,0,"0",98118,"No","0","Yes",930,2014,8,3,6
"9084",3331001995,13.1421463966651,509990,"20150123T000000","3","2","2",1440,4859,1440,1921,0,0,0,"0",98118,"No","0","Yes",772,2015,1,2,6
"9085",3331500121,12.7451591422131,342888,"20150210T000000","2","1","1",790,5150,790,1948,0,0,0,"0",98118,"No","0","Yes",754,2015,2,4,6
"9086",3331500455,13.0709648143183,474950,"20141203T000000","3","2.25","2",1850,2575,1850,2013,0,0,0,"0",98118,"No","0","Yes",823,2014,12,3,9
"9087",3331500485,12.7656884334656,350000,"20150102T000000","2","1","1",800,5150,800,1949,0,0,0,"0",98118,"No","0","Yes",793,2015,1,4,6
"9088",3331500650,12.7826860098342,356000,"20140919T000000","3","1","1",920,3863,920,1970,0,0,0,"0",98118,"No","0","Yes",898,2014,9,3,6
"9089",3331500820,13.1542495662667,516200,"20140610T000000","3","2","1",2110,5150,1080,1919,0,1030,0,"0",98118,"No","0","Yes",999,2014,6,5,6
"9090",3331500940,12.7425660160447,342000,"20140617T000000","2","1","1",740,6180,740,1948,0,0,0,"0",98118,"No","0","Yes",992,2014,6,3,6
"9091",3332000061,13.222208712374,552500,"20140805T000000","3","1","1.5",2020,4120,1520,1929,0,500,0,"0",98118,"No","0","Yes",943,2014,8,4,7
"9092",3332000091,12.6760762747759,320000,"20150224T000000","3","1","1",1190,4120,1190,1929,0,0,0,"0",98118,"No","0","Yes",740,2015,2,3,6
"9093",3332000135,12.6603279178078,315000,"20140612T000000","2","1","1",970,5665,970,1908,0,0,0,"0",98118,"No","0","Yes",997,2014,6,4,6
"9094",3332000195,12.0287386302473,167500,"20140924T000000","3","1","1",760,3090,760,1903,0,0,0,"0",98118,"No","0","Yes",893,2014,9,2,5
"9095",3332000530,13.3030168770976,599000,"20141105T000000","5","3.25","1",2590,6180,1330,1960,0,1260,0,"0",98118,"No","0","Yes",851,2014,11,3,7
"9096",3332000615,12.6443275764613,310000,"20141020T000000","3","1","1.5",1330,3740,1330,1903,0,0,0,"0",98118,"No","0","Yes",867,2014,10,3,6
"9100",3332000715,12.9784930069846,433000,"20140701T000000","4","1.5","1",1550,5053,1180,1963,0,370,0,"0",98118,"No","0","Yes",978,2014,7,4,7
"9101",3332500085,13.102058624064,489950,"20141027T000000","3","2.5","2",2540,5237,2540,2011,0,0,0,"0",98118,"No","0","Yes",860,2014,10,3,8
"9102",3332500095,12.896716695872,399000,"20141007T000000","3","2.5","2",1800,3300,1690,2004,0,110,0,"0",98118,"No","0","Yes",880,2014,10,3,7
"9103",3332500100,13.0710700830168,475000,"20150408T000000","3","2.5","2",1800,3300,1690,2004,0,110,0,"0",98118,"No","0","Yes",697,2015,4,3,7
"9104",3332500265,12.6475481911614,311000,"20140807T000000","2","1","1",860,3300,860,1903,0,0,0,"0",98118,"No","0","Yes",941,2014,8,5,6
"9105",3332500636,12.7826860098342,356000,"20140605T000000","2","1","1",920,4095,920,1914,0,0,0,"0",98118,"No","0","Yes",1004,2014,6,4,6
"9106",3333000655,12.7188962719588,334000,"20150511T000000","2","1","1",890,6000,890,1941,0,0,0,"0",98118,"No","0","Yes",664,2015,5,3,6
"9107",3333000745,12.7656884334656,350000,"20150417T000000","4","2.5","2",1660,2500,1660,2007,0,0,0,"0",98118,"No","0","Yes",688,2015,4,3,7
"9108",3333000775,12.428816116823,249900,"20140903T000000","3","1","1",1100,5000,1100,1960,0,0,0,"0",98118,"No","0","Yes",914,2014,9,3,7
"9109",3333001430,13.1402032955327,509000,"20140912T000000","3","3","1.5",2130,5000,1570,1913,0,560,0,"0",98118,"No","0","Yes",905,2014,9,3,7
"9110",3333001997,13.0058295611484,445000,"20140725T000000","3","2","1",1620,5101,590,2006,0,1030,0,"0",98118,"No","0","Yes",954,2014,7,3,7
"9111",3333002302,12.9668784745639,428000,"20150213T000000","4","2.5","1",1950,5602,1120,1966,0,830,0,"0",98118,"No","0","Yes",751,2015,2,5,7
"9112",3333002385,12.8212582846204,370000,"20150417T000000","5","3","2",2220,5185,2220,2003,0,0,0,"3",98118,"No","0","Yes",688,2015,4,3,7
"9113",3333002440,12.6992433340574,327500,"20140604T000000","3","1","1",1070,7140,1070,1989,0,0,0,"0",98118,"No","0","Yes",1005,2014,6,3,7
"9114",3333002450,12.0137007528827,165000,"20140708T000000","1","1","1",850,8050,850,1906,0,0,0,"0",98118,"No","0","Yes",971,2014,7,2,6
"9118",3333002710,12.6081988523728,299000,"20140917T000000","3","1","1",1550,8778,1250,1952,0,300,0,"0",98118,"No","0","Yes",900,2014,9,3,7
"9119",3333002790,12.4028722215048,243500,"20150123T000000","2","1","1",900,5016,900,1948,0,0,0,"0",98118,"No","0","Yes",772,2015,1,3,6
"9120",3333500096,13.3455069287185,625000,"20150305T000000","4","3","1",2350,5627,1490,1960,0,860,0,"0",98118,"No","0","Yes",731,2015,3,5,8
"9121",3333500151,13.301680425178,598200,"20150507T000000","5","3.75","3",2980,4635,2980,1997,0,0,0,"0",98118,"No","0","Yes",668,2015,5,3,8
"9122",3334000050,12.9598444479066,425000,"20140721T000000","2","1","1",1150,6835,1010,1922,0,140,0,"1",98118,"No","0","Yes",958,2014,7,3,7
"9123",3334000055,13.279367126214,585000,"20150429T000000","2","1.75","1",1280,7110,1000,1955,0,280,0,"0",98118,"No","0","Yes",676,2015,4,4,7
"9124",3335000025,13.0562235748998,468000,"20141112T000000","3","2","1",1570,6300,820,1953,2005,750,0,"0",98118,"Yes","0","Yes",844,2014,11,3,7
"9125",3335000050,12.8916915596693,397000,"20140714T000000","2","1.75","1",1610,4104,950,1996,0,660,0,"0",98118,"No","0","Yes",965,2014,7,3,7
"9126",3336000050,12.9831013100708,435000,"20150501T000000","6","3","1",3560,4290,1780,1957,0,1780,0,"0",98118,"No","0","Yes",674,2015,5,4,7
"9127",3336000052,12.3059179804999,221000,"20141022T000000","3","2.5","2",1320,1780,880,2005,0,440,0,"0",98118,"No","0","Yes",865,2014,10,3,7
"9128",3336000170,12.7218858108072,335000,"20141003T000000","4","1","1.5",1480,6500,1480,1914,0,0,0,"0",98118,"No","0","Yes",884,2014,10,4,7
"9129",3336000230,12.3458563267995,230005,"20150323T000000","2","1","1",1030,6000,830,1951,0,200,0,"0",98118,"No","0","Yes",713,2015,3,2,7
